,Date,DAY,MFI Daily Distribution,"Marketing, Bounty, Treasury",Team Token,Total Circulation
928,2023-09-18,929,1580.640353,0,0,9920940.287474008
929,2023-09-19,930,1579.059713,0,0,9922519.347187009
930,2023-09-20,931,1577.4806529999998,0,0,9924096.827840008
931,2023-09-21,932,1575.903172,0,0,9925672.731012007
932,2023-09-22,933,1574.327269,0,0,9927247.058281006
933,2023-09-23,934,1572.752942,0,0,9928819.811223006
934,2023-09-24,935,1571.1801890000002,0,0,9930390.991412006
935,2023-09-25,936,1569.609009,0,0,9931960.600421006
936,2023-09-26,937,1568.0394,0,0,9933528.639821006
937,2023-09-27,938,1566.47136,0,0,9935095.111181006
938,2023-09-28,939,1564.9048890000001,0,0,9936660.016070006
939,2023-09-29,940,1563.339984,0,0,9938223.356054006
940,2023-09-30,941,1561.776644,0,0,9939785.132698007
941,2023-10-01,942,1560.214867,0,0,9941345.347565006
942,2023-10-02,943,1558.654652,0,0,9942904.002217006
943,2023-10-03,944,1557.095998,0,0,9944461.098215006
944,2023-10-04,945,1555.538902,0,0,9946016.637117006
945,2023-10-05,946,1553.983363,0,0,9947570.620480007
946,2023-10-06,947,1552.42938,0,0,9949123.049860006
947,2023-10-07,948,1550.87695,0,0,9950673.926810006
948,2023-10-08,949,1549.326073,0,0,9952223.252883006
949,2023-10-09,950,1547.7767470000001,0,0,9953771.029630005
950,2023-10-10,951,1546.22897,0,0,9955317.258600006
951,2023-10-11,952,1544.682741,0,0,9956861.941341005
952,2023-10-12,953,1543.1380589999999,0,0,9958405.079400005
953,2023-10-13,954,1541.594921,0,0,9959946.674321005
954,2023-10-14,955,1540.053326,0,0,9961486.727647005
955,2023-10-15,956,1538.5132720000001,0,0,9963025.240919005
956,2023-10-16,957,1536.974759,0,0,9964562.215678005
957,2023-10-17,958,1535.437784,0,0,9966097.653462004
958,2023-10-18,959,1533.902347,0,0,9967631.555809004
959,2023-10-19,960,1532.368444,0,0,9969163.924253004
960,2023-10-20,961,1530.836076,0,0,9970694.760329004
961,2023-10-21,962,1529.3052400000001,0,0,9972224.065569004
962,2023-10-22,963,1527.775934,0,0,9973751.841503004
963,2023-10-23,964,1526.248158,0,0,9975278.089661004
964,2023-10-24,965,1524.72191,0,0,9976802.811571004
965,2023-10-25,966,1523.197188,0,0,9978326.008759003
966,2023-10-26,967,1521.6739910000001,0,0,9979847.682750003
967,2023-10-27,968,1520.152317,0,0,9981367.835067004
968,2023-10-28,969,1518.632165,0,0,9982886.467232004
969,2023-10-29,970,1517.113533,0,0,9984403.580765003
970,2023-10-30,971,1515.596419,0,0,9985919.177184002
971,2023-10-31,972,1514.080823,0,0,9987433.258007003
972,2023-11-01,973,1512.566742,0,0,9988945.824749002
973,2023-11-02,974,1511.054175,0,0,9990456.878924003
974,2023-11-03,975,1509.5431210000002,0,0,9991966.422045004
975,2023-11-04,976,1508.033578,0,0,9993474.455623003
976,2023-11-05,977,1506.5255439999999,0,0,9994980.981167004
977,2023-11-06,978,1505.0190189999998,0,0,9996486.000186004
978,2023-11-07,979,1503.514,0,0,9997989.514186004
979,2023-11-08,980,1502.010486,0,0,9999491.524672003
980,2023-11-09,981,508.4753127,0,0,9999999.999984704
